species,treatment,replicate,row,column,sp_rep,genotype,fragment,month,bw_raw,bw_initial_raw
pver,pellets,3,A,6,2,3,5,2,13.465,13.087
pver,pellets,3,E,4,8,3,29,2,10.22689494,9.704
pver,pellets,3,D,7,6,4,14,2,8.259,7.474
pver,pellets,3,B,10,4,4,31,2,9.858,9.318
pver,pellets,3,B,2,3,5,8,2,10.762,9.959
pver,pellets,3,A,4,1,5,26,2,12.913,11.77
pver,pellets,4,C,9,5,1,23,2,8.68,8.457
pver,pellets,4,E,8,9,1,50,2,4.695,4.614
pver,pellets,4,B,10,4,2,6,2,13.058,12.897
pver,pellets,4,A,6,2,2,26,2,6.228,6.132
pver,pellets,4,E,9,10,3,17,2,na,9.814
pver,pellets,4,E,4,8,3,37,2,7.825,9.896
pver,pellets,4,A,4,1,4,3,2,10.792,10.658
pver,pellets,4,D,7,6,4,15,2,7.832,7.651
pver,pellets,4,E,1,7,5,6,2,16.683,16.433
pver,pellets,4,B,2,3,5,25,2,na,8.968
aten,control,1,A,8,1,1,21,3,na,5.488
aten,control,1,B,3,3,1,44,3,6.464,5.178
aten,control,1,E,2,10,2,9,3,na,5.503
aten,control,1,B,6,4,2,35,3,na,6.004
aten,control,1,C,1,5,3,31,3,na,5.444
aten,control,1,C,7,7,3,50,3,na,5.559
aten,control,1,A,9,2,4,3,3,5.112,4.845
aten,control,1,C,6,6,4,10,3,5.956,5.643
aten,control,1,C,8,8,5,4,3,na,4.932
aten,control,1,D,1,9,5,49,3,na,5.143
aten,control,2,D,1,9,1,19,3,4.807,4.583
aten,control,2,C,1,5,1,24,3,na,5.303
aten,control,2,B,3,3,2,13,3,na,5.873
aten,control,2,E,2,10,2,48,3,na,6.152
aten,control,2,B,6,4,3,16,3,na,6.432
aten,control,2,C,6,6,3,17,3,na,5.458
aten,control,2,A,8,1,4,12,3,5.967,5.906
aten,control,2,A,9,2,4,18,3,4.966,4.926
aten,control,2,C,8,8,5,45,3,5.986,5.815
aten,control,2,C,7,7,5,46,3,na,5.173
aten,control,3,D,1,9,1,3,3,6.251,5.712
aten,control,3,E,2,10,1,26,3,na,4.277
aten,control,3,B,6,4,1,38,3,na,5.815
aten,control,3,C,6,6,2,32,3,na,5.255
aten,control,3,C,1,5,3,32,3,na,5.934
aten,control,3,C,8,8,3,46,3,na,6.584
aten,control,3,B,3,3,4,1,3,na,5.25
aten,control,3,C,7,7,4,16,3,6.148894942,6.2
aten,control,3,A,9,2,5,1,3,5.135894942,5.24
aten,control,3,A,8,1,5,11,3,6.39,6.239
aten,control,4,E,2,10,1,18,3,na,4.915
aten,control,4,B,6,4,1,25,3,na,6.254
aten,control,4,C,1,5,2,30,3,na,5.534
aten,control,4,D,1,9,2,50,3,na,6.604
aten,control,4,B,3,3,3,41,3,na,6.833
aten,control,4,C,6,6,3,42,3,na,5.168
aten,control,4,C,7,7,4,36,3,5.486,5.356
aten,control,4,A,8,1,4,37,3,5.563,5.433
aten,control,4,A,9,2,5,27,3,na,5.568
aten,control,4,C,8,8,5,36,3,na,5.558
aten,dissolved,1,C,7,7,1,36,3,5.988,5.389
aten,dissolved,1,C,8,8,1,43,3,5.382,5.048
aten,dissolved,1,A,9,2,2,17,3,na,4.414
aten,dissolved,1,E,2,10,2,25,3,6.726,6.485
aten,dissolved,1,A,8,1,3,20,3,na,5.434
aten,dissolved,1,B,6,4,3,29,3,na,5.102
aten,dissolved,1,C,1,5,4,11,3,6.307894942,6.409
aten,dissolved,1,C,6,6,4,29,3,5.501894942,5.598
aten,dissolved,1,D,1,9,5,13,3,5.016894942,4.695
aten,dissolved,1,B,3,3,5,20,3,6.023894942,5.851
aten,dissolved,2,C,1,5,1,42,3,5.853,5.465
aten,dissolved,2,D,1,9,1,48,3,5.98,5.769
aten,dissolved,2,B,6,4,2,23,3,na,4.489
aten,dissolved,2,C,8,8,2,34,3,na,4.567
aten,dissolved,2,E,2,10,3,14,3,7.656,7.455
aten,dissolved,2,B,3,3,3,19,3,5.367,5.158
aten,dissolved,2,C,6,6,4,7,3,5.746,5.573
aten,dissolved,2,A,8,1,4,14,3,7.286,7.133
aten,dissolved,2,A,9,2,5,5,3,5.155894942,5.126
aten,dissolved,2,C,7,7,5,48,3,6.407894942,5.731
aten,dissolved,3,C,6,6,1,33,3,na,5.848
aten,dissolved,3,C,7,7,1,41,3,na,5.871
aten,dissolved,3,E,2,10,2,42,3,na,6.925
aten,dissolved,3,B,3,3,2,44,3,na,5.528
aten,dissolved,3,D,1,9,3,30,3,na,5.953
aten,dissolved,3,C,1,5,3,37,3,na,5.357
aten,dissolved,3,A,8,1,4,25,3,5.711,5.567
aten,dissolved,3,B,6,4,4,27,3,5.869,5.706
aten,dissolved,3,A,9,2,5,6,3,5.897,5.792
aten,dissolved,3,C,8,8,5,7,3,5.806,5.582
aten,dissolved,4,B,3,3,1,12,3,na,4.385
aten,dissolved,4,C,8,8,2,11,3,na,5.633
aten,dissolved,4,C,6,6,2,19,3,na,5.334
aten,dissolved,4,A,9,2,3,7,3,4.718,4.567
aten,dissolved,4,A,8,1,3,8,3,5.446,5.372
aten,dissolved,4,C,7,7,3,48,3,6.257,6.135
aten,dissolved,4,D,1,9,4,46,3,4.767,4.735
aten,dissolved,4,C,1,5,4,50,3,6.696,6.501
aten,dissolved,4,B,6,4,5,22,3,5.235,5.134
aten,dissolved,4,E,2,10,5,37,3,5.917,5.828
aten,fish,1,E,2,10,1,16,3,na,6.825
aten,fish,1,C,8,8,1,20,3,na,5.778
aten,fish,1,C,6,6,2,21,3,na,5.616
aten,fish,1,D,1,9,2,28,3,na,5.321
aten,fish,1,B,3,3,3,1,3,na,4.895
aten,fish,1,C,1,5,3,2,3,na,5.983
aten,fish,1,B,6,4,4,5,3,5.948,5.763
aten,fish,1,C,7,7,4,13,3,5.977894942,5.868
aten,fish,1,A,8,1,5,2,3,6.969894942,7.059
aten,fish,1,A,9,2,5,47,3,na,5.629
aten,fish,2,E,2,10,1,22,3,4.767,4.606
aten,fish,2,A,9,2,1,23,3,na,4.872
aten,fish,2,B,6,4,2,24,3,na,5.153
aten,fish,2,D,1,9,2,31,3,na,5.465
aten,fish,2,B,3,3,3,24,3,na,6.995
aten,fish,2,C,6,6,3,25,3,na,5.486
aten,fish,2,C,7,7,4,20,3,6.824,6.662
aten,fish,2,C,1,5,4,26,3,6.494,6.208
aten,fish,2,A,8,1,5,30,3,4.975,4.78
aten,fish,2,C,8,8,5,31,3,6.164,5.976
aten,fish,3,D,1,9,1,29,3,4.363,4.284
aten,fish,3,C,1,5,1,30,3,5.218,4.998
aten,fish,3,C,6,6,2,33,3,na,6.108
aten,fish,3,B,6,4,2,41,3,6.438,6.235
aten,fish,3,C,8,8,3,34,3,na,4.63
aten,fish,3,B,3,3,3,35,3,na,5.39
aten,fish,3,C,7,7,4,34,3,na,5.235
aten,fish,3,E,2,10,4,41,3,6.644,6.542
aten,fish,3,A,8,1,5,14,3,6.154,6.044
aten,fish,3,A,9,2,5,15,3,6.327,6.115
aten,fish,4,B,6,4,1,11,3,na,4.569
aten,fish,4,D,1,9,2,7,3,na,6.462
aten,fish,4,A,8,1,2,22,3,na,5.084
aten,fish,4,C,1,5,3,13,3,na,5.946
aten,fish,4,E,2,10,3,22,3,na,6.333
aten,fish,4,B,3,3,4,48,3,4.548,4.492
aten,fish,4,C,6,6,4,49,3,4.917,4.867
aten,fish,4,C,8,8,5,29,3,5.39,5.244
aten,fish,4,A,9,2,5,42,3,6.162,6.011
aten,fish,4,C,7,7,5,44,3,5.095,5.021
aten,livefeeds,1,E,2,10,1,37,3,na,4.992
aten,livefeeds,1,D,1,9,1,45,3,6.597,6.33
aten,livefeeds,1,C,1,5,2,10,3,na,4.739
aten,livefeeds,1,B,3,3,2,18,3,na,5.297
aten,livefeeds,1,C,6,6,3,11,3,na,6.358
aten,livefeeds,1,B,6,4,3,21,3,na,5.709
aten,livefeeds,1,A,9,2,4,9,3,6.633,6.425
aten,livefeeds,1,C,7,7,4,21,3,4.979,4.865
aten,livefeeds,1,A,8,1,5,3,3,6.941,6.821
aten,livefeeds,1,C,8,8,5,12,3,na,5.831
aten,livefeeds,2,B,3,3,1,10,3,na,5.975
aten,livefeeds,2,B,6,4,1,13,3,5.728,5.547
aten,livefeeds,2,D,1,9,2,6,3,na,5.962
aten,livefeeds,2,C,1,5,2,39,3,na,5.961
aten,livefeeds,2,C,6,6,3,12,3,na,6.767
aten,livefeeds,2,A,9,2,3,26,3,6.302,6.07
aten,livefeeds,2,E,2,10,4,8,3,7.668,7.032
aten,livefeeds,2,C,7,7,4,19,3,5.208,5.089
aten,livefeeds,2,A,8,1,5,10,3,6.328,5.957
aten,livefeeds,2,C,8,8,5,38,3,5.855,5.723
aten,livefeeds,3,B,6,4,1,39,3,na,5.821
aten,livefeeds,3,C,1,5,1,40,3,na,5.031
aten,livefeeds,3,C,6,6,2,37,3,na,7.981
aten,livefeeds,3,E,2,10,2,43,3,na,4.997
aten,livefeeds,3,B,3,3,3,43,3,na,6.723
aten,livefeeds,3,D,1,9,3,49,3,na,5.953
aten,livefeeds,3,C,8,8,4,32,3,5.248,5.042
aten,livefeeds,3,C,7,7,4,33,3,7.561,7.334
aten,livefeeds,3,A,9,2,5,18,3,5.971894942,6.154
aten,livefeeds,3,A,8,1,5,19,3,5.564,5.404
aten,livefeeds,4,B,6,4,1,8,3,na,5.472
aten,livefeeds,4,E,2,10,2,8,3,na,5.452
aten,livefeeds,4,C,1,5,2,15,3,na,4.85
aten,livefeeds,4,B,3,3,3,23,3,na,6.813
aten,livefeeds,4,D,1,9,3,28,3,na,6.568
aten,livefeeds,4,A,8,1,4,39,3,5.597894942,5.497
aten,livefeeds,4,C,8,8,4,45,3,6.014,5.902
aten,livefeeds,4,A,9,2,4,47,3,4.874,4.778
aten,livefeeds,4,C,6,6,5,21,3,na,6.064
aten,livefeeds,4,C,7,7,5,28,3,na,4.906
aten,mix,1,C,6,6,1,14,3,na,5.965
aten,mix,1,C,8,8,1,27,3,4.537,4.482
aten,mix,1,C,7,7,2,1,3,na,5.29
aten,mix,1,D,1,9,2,38,3,8.312,5.367
aten,mix,1,B,3,3,3,3,3,na,4.805
aten,mix,1,A,9,2,3,9,3,na,4.947
aten,mix,1,C,1,5,4,4,3,na,4.676
aten,mix,1,E,2,10,4,6,3,5.791894942,5.872
aten,mix,1,B,6,4,5,8,3,6.053,5.968
aten,mix,1,A,8,1,5,50,3,6.662894942,6.82
aten,mix,2,C,7,7,1,1,3,na,5.313
aten,mix,2,A,9,2,1,28,3,na,4.654
aten,mix,2,C,1,5,2,2,3,na,4.841
aten,mix,2,A,8,1,2,16,3,na,4.679
aten,mix,2,C,8,8,3,10,3,5.865,5.719
aten,mix,2,C,6,6,3,18,3,na,6.272
aten,mix,2,E,2,10,4,2,3,7.366,7.133
aten,mix,2,B,3,3,4,42,3,4.885,4.69
aten,mix,2,B,6,4,5,24,3,6.191,5.91
aten,mix,2,D,1,9,5,39,3,5.126894942,5.052
aten,mix,3,C,1,5,1,34,3,na,4.687
aten,mix,3,D,1,9,1,46,3,4.982,4.766
aten,mix,3,B,3,3,2,46,3,na,4.915
aten,mix,3,C,6,6,2,49,3,na,5.626
aten,mix,3,E,2,10,3,27,3,na,6.316
aten,mix,3,B,6,4,3,39,3,na,5.778
aten,mix,3,C,8,8,4,17,3,6.426,6.276
aten,mix,3,C,7,7,4,24,3,na,5.478
aten,mix,3,A,8,1,5,9,3,5.065,4.941
aten,mix,3,A,9,2,5,23,3,5.378,5.216
aten,mix,4,B,3,3,1,35,3,na,5.568
aten,mix,4,B,6,4,1,47,3,5.521,5.263
aten,mix,4,C,1,5,2,36,3,na,7.084
aten,mix,4,C,8,8,2,40,3,na,5.423
aten,mix,4,D,1,9,3,6,3,na,6.035
aten,mix,4,E,2,10,3,38,3,na,5.206
aten,mix,4,C,6,6,4,15,3,6.202894942,5.989
aten,mix,4,C,7,7,4,28,3,6.014,5.82
aten,mix,4,A,9,2,5,16,3,4.75,4.657
aten,mix,4,A,8,1,5,17,3,5.132894942,5.265
aten,pellets,1,C,1,5,1,31,3,5.415,5.447
aten,pellets,1,E,2,10,1,32,3,na,5.409
aten,pellets,1,D,1,9,2,12,3,na,6.062
aten,pellets,1,C,6,6,2,47,3,na,5.571
aten,pellets,1,B,6,4,3,36,3,6.141,5.871
aten,pellets,1,B,3,3,3,47,3,na,5.156
aten,pellets,1,C,8,8,4,40,3,na,5.143
aten,pellets,1,C,7,7,4,43,3,5.843,5.541
aten,pellets,1,A,8,1,5,34,3,6.186,6.137
aten,pellets,1,A,9,2,5,40,3,5.795894942,5.718
aten,pellets,2,E,2,10,1,6,3,na,4.614
aten,pellets,2,D,1,9,1,7,3,na,5.685
aten,pellets,2,B,3,3,2,26,3,-2.855105058,5.759
aten,pellets,2,C,1,5,2,27,3,5.766,5.683
aten,pellets,2,C,6,6,3,33,3,na,4.987
aten,pellets,2,B,6,4,3,40,3,na,6.683
aten,pellets,2,A,9,2,4,22,3,5.342,5.245
aten,pellets,2,A,8,1,4,23,3,4.984,4.909
aten,pellets,2,C,7,7,5,25,3,5.815,5.646
aten,pellets,2,C,8,8,5,26,3,4.588,4.495
aten,pellets,3,D,1,9,1,5,3,5.804,5.54
aten,pellets,3,C,1,5,2,20,3,-2.855105058,5.358
aten,pellets,3,B,3,3,2,45,3,na,5.627
aten,pellets,3,E,2,10,2,51,3,na,5.714
aten,pellets,3,B,6,4,3,45,3,na,5.132
aten,pellets,3,C,6,6,3,61,3,na,5.897
aten,pellets,3,A,9,2,4,30,3,5.947894942,6.071
aten,pellets,3,C,7,7,4,44,3,na,5.084
aten,pellets,3,C,8,8,5,32,3,5.11,4.944
aten,pellets,3,A,8,1,5,35,3,5.788,5.709
aten,pellets,4,A,8,1,1,15,3,5.587,5.401
aten,pellets,4,A,9,2,2,3,3,5.138,5.041
aten,pellets,4,C,7,7,2,4,3,na,6.07
aten,pellets,4,C,8,8,2,5,3,na,5.506
aten,pellets,4,C,1,5,3,4,3,na,4.887
aten,pellets,4,C,6,6,3,5,3,na,4.67
aten,pellets,4,B,3,3,4,35,3,na,5.726
aten,pellets,4,B,6,4,4,38,3,na,5.054
aten,pellets,4,E,2,10,5,33,3,5.787,5.663
aten,pellets,4,D,1,9,5,41,3,5.424,5.241
pdae,control,1,C,10,6,1,28,3,8.295,7.965
pdae,control,1,A,7,3,1,33,3,7.45,7.246
pdae,control,1,C,4,5,2,31,3,11.352,10.446
pdae,control,1,D,4,7,2,32,3,9.484,8.499
pdae,control,1,D,10,8,2,34,3,10.786,10.001
pdae,control,1,E,3,9,3,31,3,13.778,13.302
pdae,control,1,B,1,4,4,4,3,7.503,7.131
pdae,control,1,A,1,1,4,44,3,12.052,11.749
pdae,control,1,A,5,2,5,5,3,6.777,6.605
pdae,control,1,E,10,10,5,8,3,7.691,7.55
pdae,control,2,D,10,8,1,36,3,8.601,8.36
pdae,control,2,A,7,3,1,39,3,7.203,6.33
pdae,control,2,C,4,5,2,1,3,12.063,10.729
pdae,control,2,A,5,2,2,23,3,8.689,7.983
pdae,control,2,C,10,6,3,7,3,15.48,15.241
pdae,control,2,E,10,10,3,24,3,15.016,14.971
pdae,control,2,A,1,1,4,39,3,16.418,16.241
pdae,control,2,E,3,9,4,47,3,10.678,10.212
pdae,control,2,B,1,4,5,1,3,7.982,7.909
pdae,control,2,D,4,7,5,2,3,8.184,7.967
pdae,control,3,A,1,1,1,20,3,12.849,12.358
pdae,control,3,D,10,8,1,25,3,9.506,9.148
pdae,control,3,C,10,6,2,38,3,8.374894942,8.6
pdae,control,3,C,4,5,2,46,3,10.133,9.172
pdae,control,3,E,3,9,3,14,3,8.934,8.551
pdae,control,3,E,10,10,3,15,3,17.274,16.355
pdae,control,3,B,1,4,4,33,3,10.617,10.272
pdae,control,3,A,5,2,4,42,3,7.863,7.498
pdae,control,3,A,7,3,5,10,3,12.485,12.383
pdae,control,3,D,4,7,5,54,3,8.31,7.831
pdae,control,4,E,3,9,1,7,3,14.20589494,13.113
pdae,control,4,E,10,10,1,49,3,11.953,11.469
pdae,control,4,A,7,3,2,8,3,14.356,13.393
pdae,control,4,C,10,6,2,9,3,8.052,7.675
pdae,control,4,A,1,1,3,19,3,9.357,9.579
pdae,control,4,A,5,2,3,41,3,7.345,7.123
pdae,control,4,B,1,4,4,11,3,11.839,11.528
pdae,control,4,D,10,8,4,16,3,9.725,9.136
pdae,control,4,C,4,5,5,26,3,6.594,7.236
pdae,control,4,D,4,7,5,53,3,8.954,8.731
pdae,dissolved,1,E,3,9,1,50,3,11.75,11.377
pdae,dissolved,1,B,1,4,1,51,3,5.672,5.461
pdae,dissolved,1,A,5,2,2,29,3,11.305,10.187
pdae,dissolved,1,A,7,3,2,36,3,11.083,9.894
pdae,dissolved,1,D,4,7,3,21,3,16.096,15.909
pdae,dissolved,1,A,1,1,3,26,3,15.391,15.31
pdae,dissolved,1,D,10,8,4,7,3,11.674,11.475
pdae,dissolved,1,E,10,10,4,21,3,11.209,11.003
pdae,dissolved,1,C,10,6,5,23,3,6.857,8.075
pdae,dissolved,1,C,4,5,5,40,3,8.136,7.998
pdae,dissolved,2,A,7,3,1,16,3,12.415,11.951
pdae,dissolved,2,E,3,9,1,40,3,9.551,9.323
pdae,dissolved,2,A,1,1,2,12,3,11.891,10.904
pdae,dissolved,2,D,10,8,2,16,3,7.825,7.436
pdae,dissolved,2,D,4,7,3,20,3,12.203,11.894
pdae,dissolved,2,C,4,5,3,23,3,7.653,7.538
pdae,dissolved,2,A,5,2,4,3,3,12.196,11.577
pdae,dissolved,2,E,10,10,4,19,3,10.364,10.164
pdae,dissolved,2,C,10,6,5,16,3,5.981,5.906
pdae,dissolved,2,B,1,4,5,34,3,8.729,9.129
pdae,dissolved,3,C,4,5,1,10,3,7.975,7.613
pdae,dissolved,3,D,4,7,1,17,3,11.132,10.532
pdae,dissolved,3,A,5,2,2,53,3,11.834,11.001
pdae,dissolved,3,A,1,1,2,55,3,12.116,11.517
pdae,dissolved,3,C,10,6,3,11,3,8.127,8.028
pdae,dissolved,3,D,10,8,3,33,3,8.488,8.536
pdae,dissolved,3,B,1,4,4,34,3,17.011,16.727
pdae,dissolved,3,E,10,10,4,48,3,13.945,13.73
pdae,dissolved,3,A,7,3,5,4,3,6.846,6.703
pdae,dissolved,3,E,3,9,5,45,3,7.606,7.455
pdae,dissolved,4,A,1,1,1,13,3,16.687,15.482
pdae,dissolved,4,D,4,7,1,53,3,11.73889494,11.018
pdae,dissolved,4,C,4,5,2,43,3,8.526,7.589
pdae,dissolved,4,E,10,10,2,51,3,11.442,11.164
pdae,dissolved,4,B,1,4,3,32,3,8.823,8.755
pdae,dissolved,4,A,7,3,3,43,3,14.747,14.55
pdae,dissolved,4,C,10,6,4,9,3,8.095,8.03
pdae,dissolved,4,A,5,2,4,10,3,15.422,14.517
pdae,dissolved,4,E,3,9,5,25,3,7.554,6.288
pdae,dissolved,4,D,10,8,5,27,3,7.351,7.512
pdae,fish,1,D,10,8,1,15,3,12.486,12.037
pdae,fish,1,E,3,9,1,43,3,5.319,5.231
pdae,fish,1,E,10,10,2,20,3,9.464,8.987
pdae,fish,1,C,10,6,2,40,3,10.585,10.519
pdae,fish,1,C,4,5,3,29,3,9.225,8.825
pdae,fish,1,D,4,7,4,40,3,14.469,13.987
pdae,fish,1,A,1,1,4,46,3,7.264,7.13
pdae,fish,1,A,7,3,5,38,3,9.209,9.08
pdae,fish,1,A,5,2,5,46,3,8.098,7.901
pdae,fish,1,B,1,4,5,47,3,8.024,7.858
pdae,fish,2,C,10,6,1,5,3,6.286,6.144
pdae,fish,2,C,4,5,1,6,3,10.758,9.974
pdae,fish,2,E,10,10,2,21,3,12.632,12.092
pdae,fish,2,D,4,7,2,24,3,10.429,9.411
pdae,fish,2,D,10,8,3,28,3,11.465,11.488
pdae,fish,2,E,3,9,3,42,3,8.475,8.059
pdae,fish,2,A,1,1,4,22,3,8.877,8.488
pdae,fish,2,A,7,3,4,29,3,13.363,12.93
pdae,fish,2,A,5,2,5,33,3,8.047,7.931
pdae,fish,2,B,1,4,5,52,3,12.038,11.868
pdae,fish,3,D,10,8,1,3,3,11.204,10.77
pdae,fish,3,C,10,6,1,19,3,7.224,6.942
pdae,fish,3,E,10,10,2,26,3,13.645,13.07
pdae,fish,3,C,4,5,2,35,3,8.758,7.977
pdae,fish,3,A,7,3,3,17,3,10.521,10.228
pdae,fish,3,D,4,7,3,40,3,16.749,16.821
pdae,fish,3,A,5,2,4,5,3,8.816,8.347
pdae,fish,3,B,1,4,4,43,3,15.849,15.573
pdae,fish,3,A,1,1,5,28,3,7.436,7.337
pdae,fish,3,E,3,9,5,44,3,8.406,8.286
pdae,fish,4,C,10,6,1,31,3,7.792,7.502
pdae,fish,4,D,10,8,1,38,3,9.292,8.883
pdae,fish,4,E,3,9,2,2,3,10.333,9.19
pdae,fish,4,A,5,2,2,22,3,11.438,10.614
pdae,fish,4,A,7,3,3,4,3,11.672,11.513
pdae,fish,4,E,10,10,3,39,3,18.686,18.356
pdae,fish,4,A,1,1,4,1,3,14.454,14.149
pdae,fish,4,D,4,7,4,45,3,10.461,9.761
pdae,fish,4,C,4,5,5,39,3,7.366,7.08
pdae,fish,4,B,1,4,5,43,3,9.833,9.681
pdae,livefeeds,1,B,1,4,1,42,3,8.93,9.018
pdae,livefeeds,1,D,10,8,1,46,3,10.512,10.162
pdae,livefeeds,1,E,10,10,2,10,3,8.728,8.376
pdae,livefeeds,1,A,1,1,2,19,3,9.391,8.793
pdae,livefeeds,1,E,3,9,3,13,3,9.145,8.995
pdae,livefeeds,1,C,10,6,3,34,3,6.708,6.875
pdae,livefeeds,1,C,4,5,4,8,3,7.977,7.261
pdae,livefeeds,1,D,4,7,4,17,3,11.7,11.101
pdae,livefeeds,1,A,7,3,5,24,3,11.022,7.383
pdae,livefeeds,1,A,5,2,5,35,3,7.678,7.508
pdae,livefeeds,2,E,10,10,1,22,3,14.03289494,13.701
pdae,livefeeds,2,C,10,6,1,24,3,8.167,7.841
pdae,livefeeds,2,D,10,8,2,27,3,8.456,8.158
pdae,livefeeds,2,A,1,1,2,41,3,14.998,14.302
pdae,livefeeds,2,E,3,9,3,22,3,15.138,14.586
pdae,livefeeds,2,C,4,5,3,45,3,9.313,8.961
pdae,livefeeds,2,D,4,7,4,27,3,11.873,11.244
pdae,livefeeds,2,B,1,4,4,41,3,12.631,11.923
pdae,livefeeds,2,A,5,2,5,13,3,8.025,7.828
pdae,livefeeds,2,A,7,3,5,22,3,7.834,6.813
pdae,livefeeds,3,C,10,6,1,9,3,9.266,8.812
pdae,livefeeds,3,D,10,8,1,52,3,10.23,9.724
pdae,livefeeds,3,C,4,5,2,18,3,14.541,12.951
pdae,livefeeds,3,B,1,4,2,39,3,9.978,9.537
pdae,livefeeds,3,A,5,2,3,12,3,10.291,9.845
pdae,livefeeds,3,E,10,10,3,30,3,6.536,6.387
pdae,livefeeds,3,D,4,7,4,24,3,13.743,12.829
pdae,livefeeds,3,A,1,1,4,36,3,12.675,12.313
pdae,livefeeds,3,A,7,3,5,9,3,9.119,8.794
pdae,livefeeds,3,E,3,9,5,14,3,10.646,10.367
pdae,livefeeds,4,A,7,3,1,18,3,10.025,9.248
pdae,livefeeds,4,E,10,10,1,30,3,11.702,11.211
pdae,livefeeds,4,E,3,9,2,5,3,8.485,7.848
pdae,livefeeds,4,C,10,6,2,42,3,12.753,12.479
pdae,livefeeds,4,C,4,5,3,10,3,10.003,9.831
pdae,livefeeds,4,D,4,7,3,46,3,15.483,15.067
pdae,livefeeds,4,D,10,8,4,13,3,10.235,9.961
pdae,livefeeds,4,A,1,1,4,38,3,9.506,9.15
pdae,livefeeds,4,A,5,2,5,41,3,9.54,9.097
pdae,livefeeds,4,B,1,4,5,42,3,8.385,8.185
pdae,mix,1,A,7,3,1,23,3,10.164,9.703
pdae,mix,1,A,5,2,1,37,3,5.572,5.427
pdae,mix,1,A,1,1,2,14,3,12.854,12.304
pdae,mix,1,D,4,7,2,30,3,8.511,7.689
pdae,mix,1,D,10,8,2,37,3,6.802,6.486
pdae,mix,1,C,4,5,3,35,3,7.973,7.923
pdae,mix,1,E,10,10,4,20,3,15.778,15.479
pdae,mix,1,C,10,6,4,49,3,10.555,10.369
pdae,mix,1,B,1,4,5,48,3,7.189,7.149
pdae,mix,1,E,3,9,5,50,3,9.556,9.452
pdae,mix,2,C,10,6,1,11,3,6.542,6.346
pdae,mix,2,D,10,8,1,41,3,6.645,7.173
pdae,mix,2,A,7,3,2,44,3,10.527,10.07
pdae,mix,2,D,4,7,2,49,3,10.187,9.56
pdae,mix,2,C,4,5,3,3,3,9.908,9.811
pdae,mix,2,B,1,4,4,2,3,13.889,13.622
pdae,mix,2,A,1,1,4,6,3,8.235,8.062
pdae,mix,2,E,3,9,4,32,3,14.523,14.198
pdae,mix,2,E,10,10,5,36,3,12.878,12.761
pdae,mix,2,A,5,2,5,37,3,8.197,8.062
pdae,mix,3,D,10,8,1,2,3,9.401,8.689
pdae,mix,3,A,5,2,1,26,3,10.7,9.911
pdae,mix,3,C,4,5,2,6,3,13.063,11.901
pdae,mix,3,D,4,7,2,50,3,13.116,11.613
pdae,mix,3,B,1,4,3,36,3,8.208,8.092
pdae,mix,3,E,3,9,3,47,3,9.998,9.793
pdae,mix,3,A,1,1,4,18,3,12.786,12.39
pdae,mix,3,A,7,3,4,23,3,13.158,12.621
pdae,mix,3,C,10,6,5,17,3,8.779,8.726
pdae,mix,3,E,10,10,5,51,3,11.469,11.374
pdae,mix,4,E,3,9,1,12,3,8.901,8.361
pdae,mix,4,D,4,7,1,21,3,10.704,9.881
pdae,mix,4,D,10,8,2,33,3,7.709,7.101
pdae,mix,4,A,7,3,2,47,3,14.458,13.083
pdae,mix,4,A,1,1,3,5,3,14.132,14.083
pdae,mix,4,C,10,6,3,16,3,11.879,11.752
pdae,mix,4,C,4,5,4,28,3,11.901,11.295
pdae,mix,4,E,10,10,4,35,3,12.527,12.211
pdae,mix,4,B,1,4,5,6,3,12.025,11.87
pdae,mix,4,A,5,2,5,11,3,7.829,7.556
pdae,pellets,1,C,10,6,1,8,3,9.204,8.994
pdae,pellets,1,A,7,3,1,47,3,8.040894942,7.849
pdae,pellets,1,C,4,5,2,7,3,12.203,10.932
pdae,pellets,1,E,10,10,2,13,3,15.522,15.005
pdae,pellets,1,A,5,2,3,2,3,9.354,9.277
pdae,pellets,1,A,1,1,3,44,3,8.55,8.572
pdae,pellets,1,B,1,4,4,15,3,na,8.459
pdae,pellets,1,D,4,7,4,37,3,12.76,12.311
pdae,pellets,1,E,3,9,5,19,3,7.645,7.572
pdae,pellets,1,D,10,8,5,21,3,8.854,7.768
pdae,pellets,2,A,5,2,1,34,3,8.266,7.98
pdae,pellets,2,B,1,4,1,35,3,7.681,7.556
pdae,pellets,2,E,3,9,2,17,3,10.427,9.818
pdae,pellets,2,A,1,1,2,54,3,10.939,10.578
pdae,pellets,2,A,7,3,3,18,3,8.487,8.45
pdae,pellets,2,D,4,7,3,38,3,9.952,9.832
pdae,pellets,2,C,4,5,4,12,3,14.46,13.922
pdae,pellets,2,D,10,8,4,25,3,8.582,8.52
pdae,pellets,2,E,10,10,5,3,3,11.158,11.145
pdae,pellets,2,C,10,6,5,12,3,9.684,9.608
pdae,pellets,3,C,4,5,1,29,3,10.12589494,9.612
pdae,pellets,3,C,10,6,1,44,3,11.102,10.853
pdae,pellets,3,A,5,2,2,3,3,12.454,11.709
pdae,pellets,3,D,10,8,2,15,3,10.721,10.4
pdae,pellets,3,A,7,3,3,1,3,10.862,10.739
pdae,pellets,3,E,10,10,3,8,3,17.965,17.878
pdae,pellets,3,A,1,1,3,25,3,10.317,10.314
